PredictionString,image_id
1 0.8327937 98.62393 196.04584 372.10635 422.67157 2 0.45083565 98.846405 195.14352 372.33414 422.47324 ,batch_01_vt/0131.jpg
8 0.99971217 157.41272 229.91951 378.6612 394.3333 ,batch_01_vt/0144.jpg
1 0.9879495 232.18665 0.45814133 252.47498 70.3297 1 0.055926684 273.0934 0.0 300.71463 72.350266 5 0.9980599 183.14316 69.33746 328.85867 451.19073 ,batch_01_vt/0173.jpg
4 0.05662803 215.29636 139.01471 302.8798 475.10535 5 0.23639369 215.18454 137.93782 302.9993 474.2326 6 0.8097633 215.35811 137.93575 302.6997 474.27612 ,batch_01_vt/0186.jpg
10 0.9933401 87.36719 4.516556 421.02383 440.75867 ,batch_01_vt/0198.jpg
10 0.99970657 241.09949 136.23967 366.48444 389.37103 10 0.99955004 170.65233 170.38976 280.37753 460.8667 10 0.9953615 65.31261 129.73233 131.208 258.94223 ,batch_01_vt/0206.jpg
2 0.99983704 31.786133 115.64253 496.35388 444.96075 ,batch_01_vt/0213.jpg
1 0.62828034 205.36514 297.05423 263.0958 352.2457 6 0.76004183 451.77582 139.9718 512.0 211.81934 6 0.18657358 205.50513 296.98456 263.3598 352.3437 6 0.07234332 329.39792 141.54706 512.0 211.86127 7 0.11776472 451.95862 140.20995 511.93585 211.78285 8 0.99980026 121.58544 102.21644 335.9726 293.45096 8 0.57277006 205.43732 296.80817 264.18018 352.63586 8 0.36199516 365.8818 45.560722 401.11295 83.27955 ,batch_01_vt/0216.jpg
3 0.24067147 95.6483 459.40482 172.36525 511.45822 6 0.9998165 155.05202 213.43036 269.56393 307.2088 6 0.5695611 94.6258 458.99603 173.5794 511.7422 ,batch_01_vt/0234.jpg
1 0.9945925 217.60834 153.36667 335.07306 261.2981 1 0.2114177 95.72949 227.7479 190.70508 330.9006 1 0.077479474 132.37584 228.40895 189.95845 300.05786 2 0.9991423 81.42351 228.3104 218.16655 363.1675 2 0.9953851 166.48347 296.9007 265.23178 382.9878 2 0.9879815 209.79012 246.9608 308.5876 355.3484 2 0.9798803 252.19638 226.58336 448.90567 448.41388 2 0.8412967 198.29065 295.5413 225.72638 323.49142 2 0.70620155 165.556 347.17786 312.3173 398.11353 2 0.63487273 235.57048 239.98969 359.51868 352.5462 2 0.42834508 163.18835 249.14743 361.56726 395.1885 2 0.42155868 263.9842 281.05814 315.4901 345.64407 2 0.3874865 55.18374 194.11917 146.50137 280.28363 2 0.21333179 251.23772 246.87904 317.9717 346.74457 2 0.20195043 165.2651 342.54456 265.55612 386.45532 2 0.18400005 302.4732 339.8075 338.7979 361.00012 2 0.1489645 267.00073 337.06677 339.7119 368.11194 2 0.14613375 233.45465 248.8525 258.069 259.07623 2 0.14376047 184.35318 365.3776 283.61652 394.97824 2 0.14058888 135.98703 227.01157 189.12314 296.50217 2 0.12053762 261.10507 342.36685 317.66348 363.4031 2 0.11967285 249.83467 352.30856 312.37445 375.03757 2 0.095611244 184.70029 300.61285 320.7078 389.93622 2 0.079765074 144.36847 206.34224 248.2793 253.57716 2 0.067013524 215.72772 347.9294 268.00217 384.10727 2 0.06573097 222.44614 349.56924 318.22458 390.38736 2 0.06466959 298.16635 338.83612 318.64267 351.03302 2 0.051432475 255.99753 349.23386 309.53323 365.7903 6 0.28446656 55.095566 183.1578 146.08673 280.75687 8 0.9975922 322.08423 88.21198 423.739 207.0448 8 0.9920682 327.02274 192.71832 465.9164 333.04926 8 0.98614967 329.2941 180.29404 468.54422 266.4999 8 0.7778749 476.17786 240.04404 512.0 278.17984 8 0.39115834 417.87695 120.80691 430.3125 150.90202 8 0.16434549 414.65262 89.57752 441.02994 131.86783 8 0.11995176 54.129776 181.50644 147.34387 280.97266 8 0.1163252 319.3648 88.98246 422.07532 128.7822 8 0.058480322 475.58914 204.41214 511.4495 277.62546 ,batch_01_vt/0249.jpg
1 0.16272047 158.02101 150.27438 218.21645 190.07687 2 0.5447263 0.2374878 125.939285 166.95148 189.03136 2 0.49394602 1.2904663 73.00488 306.85254 182.913 2 0.3897261 1.6244812 40.73677 323.58038 94.20169 6 0.9472976 191.3083 213.9908 288.618 243.49452 6 0.5070714 0.36544037 230.05884 167.7666 373.59393 6 0.22814913 4.18721 78.16658 301.7785 156.8306 6 0.10170853 127.09749 145.77531 330.2517 196.63176 8 0.9963756 140.22849 193.13461 356.31427 331.6205 8 0.14063507 150.5751 195.42519 202.86078 237.53072 8 0.09302133 0.5553055 229.62048 167.93515 374.59314 8 0.0630264 95.524536 146.11342 179.01892 194.14674 ,batch_01_vt/0251.jpg
1 0.4896131 366.9511 214.80862 454.84778 280.84766 1 0.11037504 480.17368 220.3611 511.99393 239.1092 1 0.088491015 248.16702 216.30191 467.60788 288.6428 1 0.05029379 312.55298 215.88733 460.73657 262.8936 2 0.99825054 194.18924 221.52844 319.33206 278.2566 ,batch_01_vt/0253.jpg
3 0.99911517 166.27686 149.47743 270.29364 267.60944 3 0.51974547 240.63263 150.06274 269.67465 245.16403 ,batch_01_vt/0281.jpg
6 0.95252925 0.06913376 283.52332 58.65581 439.53442 8 0.9995441 30.190598 22.42987 407.13715 360.48407 8 0.9995005 0.009170532 395.8455 179.0502 511.71475 8 0.9994722 85.767654 288.5217 427.4594 504.57278 ,batch_01_vt/0289.jpg
6 0.17224684 92.61656 164.59784 384.3963 371.00836 8 0.9482405 94.8078 160.96786 382.05396 372.25894 ,batch_01_vt/0305.jpg
8 0.998979 76.70642 110.63164 404.17914 353.58917 ,batch_01_vt/0310.jpg
0 0.094094716 201.16113 213.84912 247.60138 237.35938 1 0.5565535 267.75092 206.27208 289.5705 224.83028 1 0.4413388 201.32004 213.52536 246.0769 236.94104 1 0.35998857 312.86038 141.931 367.2855 178.04944 1 0.19353244 89.578804 247.26329 128.09041 277.21652 1 0.14101279 117.933754 145.37872 352.61945 308.06796 2 0.29047093 332.8421 142.10796 366.7489 177.8459 2 0.103424564 89.363205 247.40555 128.54424 277.88486 3 0.22452241 334.40854 142.31255 366.59995 178.0204 3 0.054995876 89.53478 247.7751 128.48344 277.9191 6 0.95856607 21.91777 84.15825 330.62665 248.9189 6 0.65692407 200.35254 213.57889 247.03387 237.45135 6 0.27222645 109.93362 134.05203 335.09366 286.37302 6 0.09461824 267.69733 206.15985 289.69562 224.85403 7 0.9920481 115.84547 143.03223 355.54416 310.72278 ,batch_01_vt/0331.jpg
1 0.9272176 372.8764 275.15988 440.18817 317.44296 1 0.09796933 12.158424 496.221 23.86565 512.0 3 0.9995447 49.45835 252.7445 226.47 380.46686 3 0.9987834 166.87758 116.65597 450.135 343.5654 6 0.82172394 292.15726 109.61175 453.91354 201.95789 ,batch_01_vt/0338.jpg
2 0.9949639 0.21720886 99.74568 203.71571 264.65863 2 0.4011015 0.0 250.6849 100.1939 321.19058 4 0.87651116 197.87776 110.176895 265.6754 139.36407 6 0.09603491 406.42227 84.144516 511.7548 397.6637 6 0.06429265 197.61848 111.17142 266.4732 138.77956 8 0.9997713 8.121002 90.24533 480.38663 416.2722 8 0.9710023 1.0356445 0.06665039 512.0 138.52692 8 0.9082169 406.44104 84.79564 512.0 397.99652 8 0.712485 0.0 0.0 227.42638 133.03696 ,batch_01_vt/0341.jpg
2 0.9984762 286.24493 10.887955 512.0 300.71838 2 0.058405362 284.2119 0.026527405 512.0 34.951317 8 0.9992136 68.28354 49.44075 351.46524 360.76764 8 0.9946964 160.55635 47.579758 443.37195 299.67712 ,batch_01_vt/0346.jpg
3 0.18176526 66.115906 202.06152 344.6989 348.2602 4 0.9319645 65.67345 201.79472 345.86542 349.68164 5 0.54975945 82.82183 137.2109 293.986 238.71475 ,batch_01_vt/0367.jpg
1 0.9949705 89.812874 211.96317 319.40295 325.0104 ,batch_01_vt/0369.jpg
6 0.9996191 119.497955 103.89256 374.03387 328.02435 ,batch_01_vt/0377.jpg
6 0.9985732 103.49092 103.891685 414.6136 336.37582 ,batch_01_vt/0389.jpg
2 0.99946684 62.044266 146.98233 397.9486 402.37808 ,batch_01_vt/0395.jpg
1 0.88403785 388.4638 33.429264 416.53937 63.99042 1 0.23603871 28.606194 365.81543 128.20413 458.00476 1 0.0969671 261.38898 321.21484 399.79523 406.6129 3 0.99978834 116.14071 356.0681 323.37485 502.15118 6 0.99921453 202.68723 0.2700653 407.66898 142.78288 6 0.05734921 387.71448 33.32825 416.63953 63.838497 7 0.83786297 350.4042 322.39722 402.59634 405.83093 7 0.18618053 261.04572 320.7017 400.82153 406.4277 8 0.13663305 387.78058 33.55252 416.6194 63.549263 ,batch_01_vt/0459.jpg
1 0.99886036 253.48438 85.93402 286.70154 119.67668 8 0.9995189 118.3835 75.15663 396.5418 420.29938 ,batch_01_vt/0464.jpg
1 0.9929998 264.93716 178.71078 356.25723 253.97058 6 0.9995977 132.0473 163.19186 367.09958 343.72934 ,batch_01_vt/0479.jpg
,batch_01_vt/0494.jpg
3 0.99899834 115.259155 83.00856 388.49234 434.1646 ,batch_01_vt/0512.jpg
1 0.74377996 151.78073 104.28621 293.03378 189.79784 1 0.28228024 288.63266 170.11684 360.26285 220.47035 1 0.23505676 320.91464 469.4184 399.5162 489.6305 1 0.22869106 45.547813 105.31327 291.02817 275.16742 2 0.9990895 0.0 36.07016 512.0 511.09634 2 0.27493495 44.297813 111.34158 291.6609 275.78937 6 0.13462909 44.66635 100.95817 293.01297 271.46365 6 0.06578849 9.4591675 35.81517 431.3763 367.24115 8 0.9988582 92.54857 127.379326 410.88177 359.47412 8 0.5474714 45.211327 105.3867 295.01898 272.92236 8 0.19299285 8.14856 38.283295 488.24158 372.4082 8 0.18733387 148.76363 104.19922 293.14807 189.34787 ,batch_01_vt/0519.jpg
2 0.9999423 58.82808 175.15257 452.48773 403.37274 2 0.9998373 109.136734 66.961174 366.21875 306.9708 2 0.2788699 353.37463 172.69771 413.79248 240.0818 6 0.8786644 365.7838 122.18004 414.2021 170.62141 ,batch_01_vt/0522.jpg
6 0.99866045 106.485 145.25726 367.46466 343.70102 ,batch_01_vt/0541.jpg
1 0.7026958 156.30235 244.86536 448.3399 299.64685 1 0.21680774 167.40901 261.34357 453.26935 320.01556 1 0.19297649 189.34195 271.0164 443.119 299.3441 2 0.9022089 487.61273 426.556 511.99823 497.33768 7 0.9993444 89.887344 322.76334 177.9464 373.3085 7 0.9976283 152.21454 184.54785 464.4853 383.30786 7 0.99368334 98.19299 225.4647 176.27667 351.35986 7 0.9690874 203.54562 341.72025 445.74252 505.20633 7 0.91448635 124.34703 228.07158 159.94887 291.39575 8 0.999744 76.94368 20.515121 438.6562 256.83368 ,batch_01_vt/0584.jpg
2 0.8014633 115.386215 123.915115 340.32294 441.50555 8 0.5640678 114.13064 122.06778 340.42355 441.1154 ,batch_01_vt/0585.jpg
1 0.0516621 143.80794 125.29103 235.90846 188.12602 8 0.9999132 37.49185 145.228 232.13318 350.95078 8 0.9998958 211.34392 141.00708 409.1944 372.96124 8 0.99638546 243.58002 136.32921 396.33478 175.23387 8 0.77773154 86.72729 125.30632 194.58713 160.74437 8 0.7004944 86.85104 125.39435 234.5433 192.9198 8 0.67332226 87.426056 137.14326 145.04079 158.00725 8 0.17803195 312.85367 142.99718 368.30075 172.68459 8 0.1707004 335.1682 151.11972 398.1897 175.78589 8 0.13571432 82.6304 128.2518 360.53683 184.33926 8 0.052072152 83.41516 132.70464 391.9357 276.86554 ,batch_01_vt/0599.jpg
1 0.5512181 367.9747 38.000847 406.84586 87.70217 1 0.08373195 379.86923 198.09787 439.58884 230.198 2 0.99977356 0.57069397 86.27699 512.0 451.36743 2 0.4067273 129.02231 81.265434 506.51553 333.90112 2 0.11566924 379.72293 198.05847 439.2206 230.1637 5 0.9916869 308.73227 0.9959717 369.97183 103.86784 8 0.9986528 135.42711 100.42823 436.48718 292.59802 8 0.7515152 380.06903 198.13606 439.2602 230.12434 8 0.42445123 367.7857 37.313156 407.847 87.73574 8 0.32236636 150.10818 118.56067 349.91165 195.92017 10 0.06569094 379.89987 198.09023 440.2388 230.00246 ,batch_01_vt/0621.jpg
1 0.67933893 105.77359 114.438034 241.23065 415.6651 2 0.18134175 106.16814 113.72356 240.43733 416.11432 4 0.05485745 105.92218 110.00391 241.33554 417.13092 8 0.94017977 195.47995 0.44177246 433.06015 399.52246 8 0.35975978 106.39231 114.54906 240.76587 415.87946 8 0.10403609 99.91881 64.26572 422.23907 507.04837 8 0.058160722 86.08751 279.98163 422.71307 509.80347 ,batch_01_vt/0623.jpg
1 0.22329514 171.71443 302.1494 295.7307 353.83154 1 0.10481724 171.97333 480.7264 201.49112 509.27554 1 0.097727515 131.38701 302.3484 294.02618 380.14148 1 0.0889992 97.13819 333.98755 346.18835 509.9264 2 0.99967206 131.06871 50.41693 504.4721 342.51498 2 0.9623476 95.92288 336.55194 346.32602 509.1786 2 0.5790105 172.5056 302.17484 296.15802 353.32022 2 0.25100833 171.7081 480.72974 201.32166 509.73572 8 0.056577787 96.45212 333.34473 345.21805 509.88867 ,batch_01_vt/0632.jpg
1 0.16109152 372.71564 365.73242 423.56647 404.00452 1 0.0741705 174.09106 498.13245 222.9165 511.96606 2 0.99964917 52.14543 71.48721 410.47223 372.6125 2 0.99855214 300.84406 335.15048 445.42157 424.67496 2 0.31774315 174.07413 498.13626 221.26648 512.0 3 0.4106884 174.88893 498.43115 221.4601 512.0 6 0.09395164 174.0216 498.03757 221.27783 511.93484 ,batch_01_vt/0649.jpg
2 0.99683654 30.871674 53.215378 509.94174 406.42438 ,batch_01_vt/0659.jpg
3 0.99959356 70.4203 119.79087 436.2931 366.35068 ,batch_01_vt/0670.jpg
6 0.2975348 75.900955 186.37328 426.2489 380.69843 8 0.940818 74.7847 187.33597 426.51227 381.53592 ,batch_01_vt/0703.jpg
1 0.99980134 230.25354 118.967316 264.29898 197.27185 3 0.960493 135.69096 138.6978 359.8587 422.06635 6 0.9401943 134.3422 134.30566 363.53748 424.71063 ,batch_01_vt/0707.jpg
1 0.26755592 48.659958 137.00627 400.94257 366.90887 2 0.93252283 48.388123 135.12288 401.90216 366.77747 ,batch_01_vt/0708.jpg
3 0.9996171 87.40286 125.29546 401.705 363.4141 ,batch_01_vt/0726.jpg
4 0.99958247 88.24156 162.2121 346.9981 388.08936 ,batch_01_vt/0729.jpg
1 0.13102429 203.19423 73.72767 249.53581 100.85084 2 0.9997873 203.29715 0.56619644 429.37527 100.00343 2 0.99895847 369.3014 0.0 511.85956 91.723404 2 0.10071009 278.1591 87.92657 511.59384 317.75726 7 0.9848291 278.069 87.27838 509.52676 318.34085 7 0.6187223 274.4074 87.3718 510.8014 177.95685 8 0.9998926 0.0 3.5502625 460.3791 474.6328 ,batch_01_vt/0739.jpg
2 0.09702279 3.6767273 0.63201904 509.75125 512.0 3 0.99959177 113.45899 114.90143 350.40292 386.58914 6 0.9770707 275.4641 0.0 510.7542 115.03558 ,batch_01_vt/0750.jpg
1 0.9987883 11.551529 146.30115 381.39844 356.39038 ,batch_01_vt/0751.jpg
4 0.99829847 56.18544 117.5372 427.18103 380.1334 ,batch_01_vt/0753.jpg
1 0.9979327 112.00143 58.73291 285.59067 380.99286 ,batch_01_vt/0760.jpg
1 0.9952597 31.732513 59.34996 420.59598 391.3421 ,batch_01_vt/0761.jpg
1 0.9992969 68.97775 122.20616 383.3691 397.7235 ,batch_01_vt/0764.jpg
1 0.9995701 33.5643 71.53529 447.18124 384.15826 ,batch_01_vt/0775.jpg
6 0.9998306 138.13918 158.03021 454.90558 352.57108 ,batch_01_vt/0780.jpg
1 0.10570667 375.6237 471.15823 432.41544 507.26242 6 0.99972194 121.29355 68.89734 374.90274 417.96628 ,batch_01_vt/0785.jpg
1 0.15243958 375.82724 210.45726 409.06277 220.23198 1 0.11797224 249.33662 123.46857 331.70914 148.16217 2 0.10606644 190.59486 93.901924 277.29114 161.2131 2 0.072475046 198.10977 93.57479 270.05426 128.89957 8 0.9996686 81.34836 17.45987 429.94714 446.67688 8 0.7729476 189.10889 93.24031 280.59033 166.31529 8 0.73554 195.81967 127.54732 291.14343 167.13487 8 0.10284729 248.77287 123.43095 332.0008 148.23297 8 0.074934855 208.28336 122.10295 334.06656 162.44115 8 0.067350715 191.96799 103.42522 259.46115 149.16681 8 0.06416125 197.72656 93.7384 270.1329 128.82762 8 0.06386398 207.02081 120.67106 373.21277 191.86356 ,batch_01_vt/0786.jpg
