PredictionString,image_id
1 0.28230947 99.05585 194.87271 369.0791 422.79398 2 0.883907 98.7177 195.21915 370.85718 421.92392 ,batch_01_vt/0131.jpg
8 0.99990547 155.65282 229.8941 379.31244 393.97906 ,batch_01_vt/0144.jpg
1 0.8746716 272.40112 0.06819153 301.27222 72.83416 1 0.6744819 230.68726 0.0 252.95462 71.94085 1 0.16635267 196.9361 0.0 255.62537 71.96692 1 0.1338658 270.6024 0.0 329.50003 72.86199 1 0.100005694 227.93384 0.0 308.93524 73.84203 1 0.062396474 145.28061 0.0 294.5366 71.14983 1 0.053304482 220.9964 0.0 266.10132 72.54729 5 0.9549236 181.7355 70.787506 328.59573 450.3801 6 0.1730377 181.77988 72.76428 329.14453 450.58496 ,batch_01_vt/0173.jpg
5 0.06077838 215.98497 137.81801 303.39468 478.24664 6 0.9844135 216.43558 139.021 301.9186 476.15265 ,batch_01_vt/0186.jpg
1 0.31627038 264.58713 419.7356 317.17197 478.4041 10 0.99722594 91.47226 8.155731 419.36844 440.9519 ,batch_01_vt/0198.jpg
10 0.99791414 171.15451 171.34538 280.45908 460.20355 10 0.99640745 242.05241 135.9242 367.45575 388.68335 10 0.9678994 66.25917 130.39319 130.51782 259.24905 ,batch_01_vt/0206.jpg
2 0.9998971 28.696472 115.261566 494.76605 441.96463 2 0.33074623 67.544464 215.55942 105.8015 241.50082 2 0.32038558 234.098 357.47415 289.43115 400.18118 ,batch_01_vt/0213.jpg
1 0.7380216 252.55579 363.8283 323.34637 416.16364 1 0.06588019 337.84518 112.89163 365.06583 133.52252 2 0.08503966 452.9318 140.6782 511.75925 211.47691 2 0.054879177 286.18137 208.14926 307.5439 230.08337 3 0.12065765 205.0491 296.95404 264.8144 351.8139 8 0.99977463 121.31557 96.291176 335.87848 297.08258 8 0.95450747 204.70871 295.97644 265.4927 352.22296 8 0.23227426 366.13138 46.67656 401.02615 82.97554 ,batch_01_vt/0216.jpg
1 0.7114743 95.706085 461.0155 173.73456 511.95667 1 0.21051888 95.71361 460.54123 150.47475 496.62845 1 0.12999235 121.37402 412.7862 173.13779 453.26544 1 0.11514044 109.167046 413.4535 172.52643 489.0775 1 0.06366686 38.599026 437.34933 53.5267 454.18466 1 0.05502353 133.77536 480.70743 173.74988 512.0 2 0.12477331 94.77489 460.43314 175.41508 512.0 3 0.14598486 95.65513 460.9288 149.8331 495.91354 3 0.064755544 94.863754 460.95114 173.39482 512.0 6 0.9994998 154.58812 213.60172 269.91028 307.6335 ,batch_01_vt/0234.jpg
1 0.6238849 144.2876 208.48201 185.25897 220.36006 1 0.29751927 220.21771 152.2196 334.77185 262.04794 1 0.21449621 44.60473 301.84515 87.18551 326.0962 1 0.13959019 52.273697 174.65564 151.34898 275.5604 1 0.0648224 53.265846 194.32823 107.59696 274.25262 1 0.062422883 169.74837 363.8803 190.31282 391.79156 1 0.060249567 110.53293 174.27281 147.1701 221.19264 1 0.052182794 203.01859 168.53639 257.42606 252.82982 2 0.99812084 78.20296 228.8772 218.97914 362.4525 2 0.9597078 210.46936 243.52013 359.78827 355.98715 2 0.92170566 167.15736 304.96625 267.58844 383.3592 2 0.8044911 257.2965 235.08383 448.7387 443.35538 2 0.72800165 164.98154 298.69577 328.9957 395.69882 2 0.69925076 277.54352 354.21988 365.9922 446.6218 2 0.6510112 194.87466 296.23758 224.65686 323.23807 2 0.632579 265.02747 281.81982 316.6458 345.66168 2 0.5808882 174.46661 349.47696 316.88074 395.8336 2 0.56654376 280.33377 392.31857 301.064 431.186 2 0.52759737 136.49803 227.39442 188.77843 290.88898 2 0.40533987 209.62094 268.449 298.95285 357.0579 2 0.25587764 290.6399 179.87033 325.03638 197.21182 2 0.2505916 302.69266 339.97192 339.31497 360.34216 2 0.24317423 237.04497 256.3672 315.61298 347.1706 2 0.23532675 499.45236 280.932 511.9941 314.19446 2 0.21971622 169.17725 362.11752 192.46756 392.9437 2 0.21385446 210.79796 294.69635 226.30812 324.1532 2 0.20287807 161.93005 346.84283 217.39886 380.4073 2 0.18943723 249.87096 352.5154 316.81036 374.72794 2 0.16230729 177.62735 297.2792 224.69363 334.73788 2 0.14558765 143.46626 209.52866 184.62105 220.2396 2 0.14352043 221.04501 153.0844 334.71048 261.7703 2 0.12956552 279.674 369.09155 310.36383 387.40344 2 0.12446021 249.71864 338.50485 341.2337 374.99844 2 0.12199528 44.4943 302.09644 87.18377 325.96472 2 0.11237383 51.88349 174.62265 150.94223 275.93436 2 0.11118962 191.88858 348.2131 266.51965 383.50534 2 0.11078259 255.45389 349.59442 311.19736 364.65582 2 0.10925719 474.93564 241.15063 511.8218 279.93243 2 0.094435945 52.897873 193.97699 107.27425 274.352 2 0.08889035 178.30022 360.22992 269.1543 395.36755 2 0.08360429 228.98967 244.87088 256.6723 255.70944 2 0.0832183 160.1885 345.9784 192.98706 392.4441 2 0.0832151 297.59573 338.81403 318.85342 349.0642 2 0.08129439 200.5163 313.57043 311.55035 364.08026 2 0.08074391 298.00974 335.82565 336.26132 349.43973 2 0.07463425 176.11923 358.96594 221.3016 381.71844 2 0.06736884 162.93546 346.08417 200.39792 369.3573 2 0.06736016 209.93329 331.03333 339.5381 385.1197 2 0.056244936 179.36053 347.20074 363.05676 442.75256 2 0.053788252 222.06274 348.57086 260.53775 382.39294 6 0.08521998 474.37946 241.10857 512.0 279.7555 7 0.069528595 44.138466 302.1549 87.403206 325.89532 8 0.99192363 322.02094 87.599106 426.0727 206.01878 8 0.98896027 342.61163 218.70688 455.18213 330.93027 8 0.72595286 403.6854 89.7813 440.94168 128.39252 8 0.72507834 330.38315 180.36261 467.9163 265.8095 8 0.69028187 328.41028 179.47656 412.0074 251.31607 8 0.6679468 206.89888 152.6417 333.24902 266.17307 8 0.42097253 418.00266 121.54368 430.7402 149.38797 8 0.33742747 51.991993 174.50882 151.39136 275.83383 8 0.1704669 475.4067 240.691 511.96768 277.10394 8 0.15094993 349.6126 87.32231 440.8999 127.57094 8 0.084337324 306.07516 203.06502 338.86703 245.53044 8 0.051384058 229.08185 244.82812 256.61533 255.6943 8 0.050687242 202.3212 168.01619 235.21582 208.80934 8 0.05047413 249.89505 352.49603 316.97763 374.84723 ,batch_01_vt/0249.jpg
0 0.07045605 190.23009 214.3829 288.74518 243.3223 2 0.59155583 0.25238037 76.05182 304.31592 185.99536 2 0.24311362 0.68185425 39.86075 323.2308 93.11359 2 0.064297564 0.255188 107.77372 203.40196 191.80847 2 0.061349127 190.52934 213.98506 287.42834 243.54066 6 0.76402473 190.73907 214.26942 287.04248 243.45723 6 0.5427448 0.0 186.87234 167.56842 375.22012 6 0.110249266 91.67208 145.10199 323.6203 196.33664 6 0.08869232 171.96378 218.13438 190.42075 236.63878 6 0.070723735 145.21999 192.92627 201.90648 233.5329 7 0.06239691 190.16312 213.92444 287.1437 243.37433 8 0.97572494 138.94687 184.31226 355.9952 328.93835 8 0.7642447 144.84094 191.54938 202.17123 242.56067 8 0.2290928 88.681305 144.8508 324.5803 195.70432 8 0.072288774 94.35881 144.78265 188.9139 197.39941 ,batch_01_vt/0251.jpg
1 0.9270103 393.34686 215.50772 461.0783 250.59494 1 0.49575004 29.55429 477.73987 76.056984 511.81293 1 0.24637476 107.34998 271.10843 156.54347 306.23227 1 0.21925639 248.86142 277.22144 311.03317 290.77106 1 0.08714565 56.996365 22.51399 86.27551 35.67498 1 0.07296941 32.115654 21.498323 85.68397 34.64785 2 0.97711754 193.516 224.20163 319.47937 278.52625 8 0.1744883 57.070305 22.469986 86.33291 35.6417 8 0.10007205 193.2471 221.96446 318.94913 279.26645 ,batch_01_vt/0253.jpg
1 0.05019087 236.13646 149.9086 270.06488 246.96707 3 0.9336607 164.96768 149.39407 269.4027 268.0903 6 0.2165958 163.87212 150.38188 270.14648 268.56915 ,batch_01_vt/0281.jpg
1 0.18028681 20.124321 455.79 48.62059 466.0286 2 0.98282236 363.41937 209.41718 482.9541 295.60657 2 0.16821088 396.778 203.1011 465.81946 235.78647 2 0.05041969 20.152168 455.8487 48.680923 465.984 6 0.097941786 0.03951645 280.54135 58.770405 441.0309 6 0.051221397 20.135897 455.81268 48.62941 466.03143 8 0.99987924 33.277817 23.172256 405.98212 358.26654 8 0.9997279 85.64563 293.24454 427.6057 503.13083 8 0.999443 0.0 395.5409 179.35175 511.58594 8 0.25488636 53.59211 359.4827 111.22823 404.70895 ,batch_01_vt/0289.jpg
8 0.99600005 89.71805 159.09372 382.8985 373.14835 ,batch_01_vt/0305.jpg
8 0.99987435 74.46834 110.54555 403.3485 354.0345 ,batch_01_vt/0310.jpg
0 0.1485877 65.0765 230.0022 120.20638 262.2529 0 0.10248214 88.52765 248.37143 124.971405 277.89975 0 0.06657986 113.516815 147.22307 349.24234 311.09045 0 0.05855519 247.62735 201.17291 307.93582 241.05435 1 0.7710081 113.515144 226.81401 303.3827 258.37918 1 0.7209082 88.22821 248.15523 126.72629 277.34738 1 0.43087265 302.7331 141.78299 366.0584 177.89664 1 0.3205501 200.88724 213.00804 242.95602 236.77757 1 0.20419177 110.28136 240.82365 125.63153 257.31555 1 0.17303988 116.90098 146.70908 348.8658 309.97897 1 0.16784997 302.33575 142.2686 365.2854 154.2375 1 0.11441955 267.56036 205.87952 290.68805 224.52463 1 0.0980784 337.0297 142.41661 366.50485 177.93297 1 0.09208808 114.74462 222.3031 245.42209 245.13248 1 0.08392111 63.913635 228.66516 119.73242 261.78244 1 0.075607195 86.898285 268.91223 120.52214 277.21613 1 0.060758136 116.87987 229.22849 161.9427 246.01859 2 0.49563855 267.42938 205.40425 290.94537 223.76329 2 0.078700915 199.91321 213.31548 243.56378 236.57109 3 0.24285887 88.60746 248.8988 127.269875 276.65594 6 0.9867713 22.945099 90.542114 327.89087 253.7865 6 0.35703528 114.06617 144.50323 350.71732 311.0519 6 0.32098264 200.77318 213.10657 243.84474 236.81021 6 0.10378685 267.34402 205.6434 291.1393 223.14441 7 0.90094 114.32861 143.35477 349.98108 312.1763 7 0.06473466 268.36664 201.32318 308.98395 224.15988 8 0.3628988 246.8056 201.19112 309.0979 240.71587 8 0.30597085 199.67014 212.91055 247.5846 237.32819 8 0.070140205 269.5161 201.15167 309.5426 223.83475 10 0.056321293 247.04141 201.64276 308.9847 240.94034 ,batch_01_vt/0331.jpg
1 0.7551309 12.985362 496.83453 23.470463 512.0 1 0.13688411 290.82074 110.54059 454.8152 202.7897 1 0.13578679 373.67078 274.8503 441.3725 318.39395 2 0.052050553 13.017654 496.90305 23.462566 512.0 3 0.99878937 48.947426 252.28835 225.78043 381.6894 3 0.99656194 164.07054 112.58767 451.37378 341.93396 3 0.19793981 165.41779 263.8844 282.89218 343.73944 3 0.07899367 288.18774 110.72774 454.30798 209.37361 6 0.9100537 287.5409 110.14614 454.95142 219.21924 ,batch_01_vt/0338.jpg
1 0.19784625 456.2362 13.596096 512.0 72.26358 2 0.95452946 0.0 96.07546 207.96654 268.53665 2 0.07828634 0.0 243.42688 100.69156 320.9218 6 0.15272176 199.87363 111.4854 265.43195 140.09018 8 0.9989753 5.4353027 89.89429 486.09958 414.8719 8 0.9865146 0.0 0.0 228.23648 130.86215 8 0.98553246 404.7736 82.9886 511.63193 391.77362 8 0.97075135 183.3798 0.0 511.63147 134.8615 8 0.8821626 198.69853 111.33043 265.84058 141.01295 8 0.24987304 158.64494 126.45586 257.02805 251.66982 8 0.22910927 456.0034 11.920984 511.94046 70.715385 8 0.12616375 54.841637 0.0 140.81833 29.22055 8 0.097739704 216.71692 19.380432 511.04944 347.49316 8 0.062067475 420.11496 0.0 512.0 79.86326 8 0.05812884 1.3492813 23.83937 226.40176 271.2096 8 0.057370156 346.13602 86.8549 414.29648 146.70932 8 0.0548702 167.48141 150.27135 250.84253 211.7011 8 0.053198688 158.72935 127.12324 255.48491 172.94928 ,batch_01_vt/0341.jpg
