PredictionString,image_id
1 0.06862246 98.049286 192.56226 372.3273 422.5091 2 0.95550233 98.80173 194.33627 371.1507 422.22055 ,batch_01_vt/0131.jpg
8 0.99980706 156.69443 230.43683 379.69736 393.62933 ,batch_01_vt/0144.jpg
1 0.8772672 232.71664 1.6192055 252.8136 73.48418 1 0.844992 272.17957 0.0 298.722 73.160675 5 0.99814904 182.34555 70.243774 328.90475 449.72424 ,batch_01_vt/0173.jpg
6 0.99857986 216.04883 138.54094 302.02557 473.2777 ,batch_01_vt/0186.jpg
1 0.6472345 263.857 418.60645 316.685 478.71014 10 0.9840119 87.834885 3.6229248 419.404 440.0119 ,batch_01_vt/0198.jpg
10 0.9990729 240.57007 136.01999 368.19904 389.691 10 0.99792504 171.32986 169.38498 279.81488 460.21066 10 0.84185463 65.20786 130.71895 130.79141 257.94952 ,batch_01_vt/0206.jpg
2 0.999848 29.172592 114.353485 495.5954 445.01016 ,batch_01_vt/0213.jpg
1 0.051819716 452.01614 140.39609 511.47397 212.24615 6 0.87139356 204.16989 296.52 263.4513 351.5753 6 0.13509281 452.44052 140.20273 511.80307 212.11346 8 0.99990094 119.99549 100.3647 333.7841 297.80878 8 0.43601492 204.53517 296.3447 264.31506 351.77042 8 0.14846896 497.7456 0.0 511.997 13.830103 ,batch_01_vt/0216.jpg
6 0.999642 154.73615 213.28592 269.8469 307.4642 6 0.07953847 86.45981 459.19986 174.69257 512.0 ,batch_01_vt/0234.jpg
1 0.07276582 220.36603 152.293 327.07104 262.53464 2 0.9991555 81.188705 246.733 217.15361 363.27975 2 0.99229187 137.2251 227.77162 189.5799 290.56165 2 0.9816397 164.90356 307.16666 266.85968 382.7781 2 0.9685403 209.23654 249.0282 302.18857 355.8072 2 0.9500614 246.94943 231.71707 450.02023 450.07266 2 0.90792924 264.8632 282.57172 315.3032 345.48254 2 0.8331476 198.65616 296.34808 224.89078 322.3838 2 0.7447482 144.48848 208.8446 185.33372 220.71146 2 0.5552644 170.2653 354.47165 283.252 395.6901 2 0.53267604 168.241 297.93576 322.54465 394.46957 2 0.5143063 279.29895 391.65338 300.2749 430.06372 2 0.43674737 211.0921 248.09303 360.10913 387.3753 2 0.35798866 255.09006 262.90405 357.91324 348.96356 2 0.3417681 249.16588 353.79626 315.14594 376.99207 2 0.29068583 173.63824 355.2656 215.05457 381.07535 2 0.2376872 238.25528 352.0576 318.2651 392.21542 2 0.23058599 215.35835 152.62827 329.88763 260.50534 2 0.20329101 184.43997 366.49783 250.97635 395.8909 2 0.17631781 168.26291 352.96 225.56323 394.9683 2 0.15413089 297.20663 338.00937 317.42087 349.78348 2 0.15038612 254.91624 349.7384 314.02814 366.72693 2 0.14700863 53.6796 173.78043 148.45686 277.1817 2 0.14383823 169.56009 362.48492 192.76868 393.20264 2 0.107344754 223.72206 348.41882 267.78223 382.9417 2 0.10689273 302.76855 339.66968 339.27618 361.55157 2 0.10019727 210.76093 286.968 226.30453 322.9042 2 0.09588484 262.07108 330.47858 340.27963 362.73767 2 0.09562033 223.37286 306.86176 337.80957 383.8224 2 0.092463724 262.33002 293.1618 339.01257 358.13947 2 0.08334283 257.08752 351.16077 290.05188 365.02917 2 0.08320328 260.5625 342.21692 314.6759 361.50745 2 0.082045056 191.40517 375.85745 273.49414 396.4628 2 0.08131667 281.17865 370.06064 308.5905 386.76077 2 0.07995752 178.14908 359.405 241.37912 384.5493 2 0.07509465 162.89557 346.00818 189.49207 391.29614 2 0.06792218 277.68936 349.91025 416.86063 446.81485 2 0.063184775 161.33316 344.54974 177.4425 357.8612 2 0.055748746 251.84135 339.77457 339.17935 389.12515 2 0.05339867 250.03044 351.0464 283.04852 376.49133 7 0.1520673 307.50378 203.9769 335.90332 233.54568 8 0.9971988 332.58826 216.43202 460.32343 327.6717 8 0.9908137 325.65915 180.9605 467.26114 265.71768 8 0.98533964 322.03125 87.056206 424.36584 206.95374 8 0.93628365 405.678 90.09913 441.80386 129.6853 8 0.8454304 213.11794 152.71275 328.46353 264.1169 8 0.5712018 418.59497 122.188934 431.3349 150.83194 8 0.31197175 475.89154 239.71613 511.9364 277.38983 8 0.28920075 307.07126 204.0416 335.80606 237.89398 8 0.077275835 279.28366 391.93973 300.26492 429.9586 8 0.06440769 372.41846 87.71923 442.3341 129.711 8 0.06412762 302.4201 197.78778 351.0169 246.42865 ,batch_01_vt/0249.jpg
0 0.0953678 189.89998 214.05453 287.6654 243.2804 2 0.8401713 0.2640686 72.07161 301.24313 187.88182 2 0.34795862 3.744629 78.0595 299.54007 136.508 2 0.053507965 1.3177338 37.733635 324.6062 98.89187 6 0.92299014 0.7720413 233.95908 167.80392 373.9202 6 0.9032732 190.45654 213.95602 288.86615 243.9289 6 0.20379959 167.04434 218.26312 190.78247 237.45483 6 0.1398522 139.88496 219.10017 190.19984 246.5262 7 0.15019646 4.4064026 76.413536 303.86478 152.51932 8 0.99689794 141.84012 190.10324 357.25388 329.82645 8 0.88214225 148.56767 193.68518 202.50374 244.35825 8 0.07346175 0.77269745 231.78159 168.40521 373.30136 ,batch_01_vt/0251.jpg
1 0.7844643 397.85635 215.98224 461.709 250.41797 1 0.57854426 28.89539 477.61676 73.64041 511.08496 1 0.5680004 370.4686 215.33298 449.89517 279.27707 2 0.9404442 193.7072 221.18057 318.97784 277.32584 8 0.12566768 193.10008 220.50288 319.89874 277.57605 ,batch_01_vt/0253.jpg
3 0.9992311 166.27675 149.14877 267.93365 266.92368 3 0.7842191 240.8337 150.5322 269.66183 246.1311 ,batch_01_vt/0281.jpg
1 0.96643126 82.353355 73.53118 96.16386 92.59222 6 0.90190107 0.17294121 284.00235 61.275993 434.55557 8 0.9998073 30.744308 21.335556 406.28766 358.26178 8 0.9996642 0.0 396.39197 179.7143 511.54547 8 0.99920136 84.37875 290.02557 427.59937 502.10803 ,batch_01_vt/0289.jpg
6 0.1341717 90.093796 161.82431 378.36536 372.45773 8 0.96083736 89.40706 161.3595 379.37366 373.9624 ,batch_01_vt/0305.jpg
8 0.9997197 76.31795 109.57783 405.43164 351.62247 ,batch_01_vt/0310.jpg
1 0.44773194 88.86138 247.3537 127.01499 276.40106 1 0.20367543 48.624367 230.86708 119.60935 262.29413 1 0.16517727 110.76707 240.8952 125.241905 257.3551 1 0.13697208 20.849197 103.40633 325.67413 253.11208 1 0.12795751 301.01205 141.69684 367.57852 180.15463 1 0.074704744 268.1536 206.08717 289.7169 224.68968 1 0.05012729 67.96341 237.86304 127.1492 276.9317 2 0.09376419 199.84142 213.45728 249.23189 237.41074 2 0.083287954 268.00497 200.9255 309.95834 228.2602 2 0.07983418 114.92087 139.53545 356.56964 318.06708 2 0.052999854 268.1001 205.52791 290.44037 224.56197 3 0.6587548 88.83875 247.53508 128.2687 276.62622 3 0.17171268 200.39268 213.49406 245.6324 237.03401 6 0.560002 22.212372 91.23307 328.10867 251.38217 6 0.5410334 199.85637 213.3042 247.36751 237.58228 7 0.98640996 113.77438 141.4455 356.0535 316.24554 7 0.48279476 267.99017 200.75792 309.70282 228.7267 7 0.35514128 248.47148 200.91849 309.8935 242.3605 8 0.5461997 22.093933 94.486626 327.56964 251.33206 8 0.07026442 48.72586 231.18176 126.61034 274.06763 ,batch_01_vt/0331.jpg
1 0.16986918 12.069249 496.4079 23.767853 512.0 1 0.08258309 373.42624 274.95605 441.73825 317.6737 2 0.10220351 373.215 275.0134 441.78647 317.75034 3 0.99931276 49.39602 252.99448 226.08105 382.15018 3 0.99732333 166.42525 117.14569 441.26807 344.03662 6 0.9967175 287.35934 108.69081 454.99973 207.24757 6 0.050348487 167.4216 114.685036 439.31235 344.2483 ,batch_01_vt/0338.jpg
1 0.06867324 0.0 250.78584 101.26808 320.7353 1 0.05312674 158.37195 134.93765 217.07791 268.72006 2 0.31502944 0.0 98.87648 221.61754 267.7771 4 0.21052775 0.0 98.576256 223.44788 267.7488 6 0.085195445 199.75586 112.28682 264.96997 140.15753 8 0.9998419 6.799179 88.06407 478.22992 417.25555 8 0.9986401 407.74088 85.32382 511.9659 396.85947 8 0.9833445 1.7561188 0.032043457 510.89325 151.67679 ,batch_01_vt/0341.jpg
1 0.25660202 206.49405 33.84776 241.20697 43.487034 2 0.98417586 307.88797 12.746216 512.0 299.659 2 0.9508941 308.22565 14.476067 511.8639 102.969986 2 0.8442994 281.94623 30.974585 319.8531 57.76747 2 0.06694402 206.44455 33.83498 241.21765 43.49036 8 0.9998356 162.18732 42.916016 441.70233 303.2075 8 0.9996669 67.597885 77.356094 348.3413 360.1955 ,batch_01_vt/0346.jpg
3 0.9881493 65.42485 202.36789 346.7124 351.00357 8 0.17595825 66.69818 201.80493 346.96582 352.99884 ,batch_01_vt/0367.jpg
1 0.8586792 89.47051 211.22856 323.26135 325.6443 2 0.10728563 89.587425 211.68652 323.423 325.64313 3 0.09053341 90.83066 211.43094 322.6814 325.45944 ,batch_01_vt/0369.jpg
6 0.99954516 120.6012 104.894264 376.737 327.92465 ,batch_01_vt/0377.jpg
1 0.061341308 100.90892 103.833405 412.07483 335.3667 6 0.5728396 101.4547 101.43432 411.97955 334.91025 8 0.6142135 101.971436 104.14007 412.63293 337.88202 ,batch_01_vt/0389.jpg
2 0.99970204 66.10916 144.01337 403.482 401.68378 ,batch_01_vt/0395.jpg
1 0.9990771 187.80763 0.0 265.5038 66.30875 1 0.7341453 261.68213 320.9116 401.68823 405.4902 1 0.68525463 351.3208 324.1012 401.25177 403.9157 1 0.61093533 0.33811188 377.52246 200.64505 511.48053 1 0.44018745 0.55026627 367.79977 69.00017 433.18405 1 0.10907317 385.10083 188.2114 420.7196 207.52966 1 0.07317837 0.30617523 369.6874 129.64511 453.1309 1 0.061423983 418.26593 75.70743 435.71796 85.13689 2 0.35411426 388.61642 33.961044 416.23117 63.77707 2 0.22057211 0.0 378.6445 200.98813 512.0 2 0.123134114 261.0319 321.75125 401.69827 405.47775 3 0.9983032 116.48156 357.19138 323.3243 504.6594 6 0.9996735 200.58266 0.717247 407.40558 142.9602 6 0.6110141 388.5957 33.925274 416.33228 63.546146 7 0.39695892 351.52332 324.04285 401.464 403.75098 7 0.11571316 261.62317 321.14722 400.88623 403.80975 8 0.22895966 384.9339 188.19485 420.80597 207.57785 ,batch_01_vt/0459.jpg
1 0.99098927 253.12425 85.75999 286.86484 119.776955 8 0.9998288 117.17929 76.96776 397.11258 420.22052 ,batch_01_vt/0464.jpg
1 0.9954057 269.324 179.40169 354.3972 257.62796 6 0.9995277 131.95605 162.323 367.57697 342.7389 ,batch_01_vt/0479.jpg
1 0.9992324 55.924866 65.95174 445.25262 401.96252 ,batch_01_vt/0494.jpg
2 0.842904 0.0 0.17218018 164.62488 343.38574 3 0.99976367 115.67343 84.501816 390.4809 434.50842 ,batch_01_vt/0512.jpg
1 0.71992624 289.44208 171.25061 359.59674 220.15457 1 0.33775312 152.33566 104.15025 292.345 191.08427 1 0.1326405 59.47515 130.77936 175.52692 272.3808 1 0.10265469 305.5584 200.77484 355.43243 220.45972 1 0.097415835 88.85435 105.41708 291.4319 247.23444 1 0.07406378 19.007141 81.72716 452.29996 425.2068 2 0.81698155 0.7145386 40.407776 505.39474 510.44385 2 0.7088489 54.07405 131.39029 177.94525 271.86493 2 0.21743104 152.72824 104.06348 292.54938 190.39612 2 0.19870597 51.400146 107.510666 264.15234 272.5699 2 0.06121187 56.528324 233.2553 125.82509 273.7564 2 0.050205193 51.292637 235.98831 164.90794 309.29214 3 0.40244937 57.025368 132.43588 153.2752 272.60593 4 0.5376363 1.306778 32.76747 507.03357 507.67493 6 0.2805153 3.2670593 30.930603 504.80856 511.50018 6 0.09736629 52.059265 107.827324 263.3962 272.35858 6 0.07396462 62.11869 130.02966 175.81949 271.7074 6 0.058844615 43.77153 97.09122 429.19678 361.82184 8 0.9866152 92.84935 137.23514 408.17975 357.79193 8 0.72331667 152.8658 104.25823 292.59875 190.99216 8 0.09127843 88.037025 135.26138 317.72894 279.3344 8 0.08538117 289.33505 171.64076 359.7872 220.52266 8 0.073959745 305.63782 200.72536 355.39722 220.48824 8 0.05403969 15.16861 77.11134 453.22165 419.6695 ,batch_01_vt/0519.jpg
0 0.15375783 362.3282 121.89901 426.4823 184.07797 1 0.05081395 362.24042 121.531525 426.8871 183.50266 2 0.99992204 108.49654 67.41118 365.37128 306.5832 2 0.99985397 58.50409 170.96484 451.707 405.43384 6 0.2291551 362.73474 121.770515 426.7481 183.40598 10 0.08599722 362.33786 121.98979 427.5411 183.64467 ,batch_01_vt/0522.jpg
6 0.9994968 107.07298 146.34729 366.24835 343.356 ,batch_01_vt/0541.jpg
1 0.7787544 157.54872 233.36835 460.1137 322.63037 1 0.48748377 159.76476 194.75468 465.25336 383.95654 1 0.36944094 165.17035 261.18958 459.14032 301.11157 2 0.8961067 488.06674 427.02432 511.41183 497.26144 2 0.14076298 89.76056 226.23453 176.3713 373.52518 7 0.990752 198.60597 350.91858 445.89227 505.0708 7 0.98530036 157.31413 186.39386 467.1659 380.83215 7 0.96914065 90.51148 224.21796 176.33258 372.15082 8 0.9996419 75.94908 19.695023 425.55 256.4477 ,batch_01_vt/0584.jpg
1 0.070533894 113.174255 120.521255 340.92825 441.80615 3 0.63022834 114.48977 120.538925 341.30078 439.66522 8 0.57931393 114.89989 119.90947 341.55438 440.97064 ,batch_01_vt/0585.jpg
8 0.9998292 36.116768 128.9654 237.08658 349.48672 8 0.99972826 211.0992 137.05904 410.87402 372.60968 8 0.9881103 245.138 136.08084 397.22888 175.00906 8 0.9077066 88.04993 137.28223 145.63322 157.3186 8 0.8976977 87.3974 134.11826 195.46701 158.44666 8 0.3334763 87.70861 135.56554 237.76505 175.49217 8 0.16109528 310.47134 142.2228 398.35202 175.63835 ,batch_01_vt/0599.jpg
1 0.90505534 380.96973 198.08723 438.7556 230.641 2 0.99971086 0.0 84.30386 512.0 446.43948 2 0.22181359 134.81314 78.149475 499.17502 311.37555 2 0.16130827 380.7933 198.11575 439.0181 230.53387 5 0.10357287 367.155 28.664417 409.75748 87.88997 6 0.5368014 366.53802 33.116936 408.91522 88.489456 8 0.99971706 133.47182 113.2797 433.60217 292.66345 8 0.20885435 144.3595 120.17226 353.37708 194.80083 8 0.08241964 366.7448 29.173372 410.11865 87.93086 ,batch_01_vt/0621.jpg
8 0.97442687 120.80766 5.1672974 417.53717 416.1838 8 0.96639574 105.00084 112.147125 242.02586 415.0494 ,batch_01_vt/0623.jpg
1 0.23926836 97.68688 303.55795 345.746 507.61258 1 0.09274553 184.52454 302.6263 296.22308 352.42337 2 0.9997658 131.22284 50.325897 502.7505 342.4624 2 0.9354002 98.539795 303.86752 346.06158 507.1108 2 0.060072027 187.29695 302.4446 296.28592 351.2117 8 0.08647289 97.64117 303.84314 345.68378 509.1341 ,batch_01_vt/0632.jpg
1 0.06285679 489.78183 25.261183 511.99258 31.988401 1 0.055017527 178.83221 498.32187 222.62643 512.0 2 0.99965096 52.616592 71.7001 412.67285 373.08817 2 0.83533126 298.25836 334.7917 443.87634 426.5927 2 0.07257007 192.37065 499.6661 217.06792 512.0 2 0.052779663 105.13901 333.76593 444.2612 423.13715 3 0.76470107 177.6631 497.40982 222.04597 512.0 3 0.25297415 192.2562 499.6388 217.18298 512.0 6 0.0808433 192.3325 499.631 217.03004 512.0 6 0.05108601 177.59749 497.48297 222.14345 512.0 ,batch_01_vt/0649.jpg
2 0.99966836 35.23282 52.431946 511.02133 407.55374 ,batch_01_vt/0659.jpg
3 0.99959 70.79256 118.62924 436.31097 364.4287 ,batch_01_vt/0670.jpg
6 0.78346485 72.45903 187.54303 427.427 381.94836 8 0.87563986 73.56525 187.47202 426.33636 382.06516 ,batch_01_vt/0703.jpg
1 0.9991025 230.78947 118.9713 263.35178 197.32912 3 0.99812037 154.32043 233.75818 342.36642 422.96448 6 0.99976593 135.49622 138.67227 361.7435 265.51337 ,batch_01_vt/0707.jpg
