PredictionString,image_id
1 0.5906651 98.47052 194.63487 371.2185 422.3031 2 0.75742304 98.00125 193.60025 370.3695 422.93607 ,batch_01_vt/0131.jpg
8 0.99977344 157.38646 230.28346 379.2484 393.64124 ,batch_01_vt/0144.jpg
1 0.97696584 272.79178 0.6859894 301.681 72.98815 1 0.82088345 230.96689 0.0 252.47137 71.15271 1 0.08554911 227.02145 0.0 300.40018 72.803635 5 0.99924916 182.38383 71.48689 329.38 452.82892 ,batch_01_vt/0173.jpg
5 0.10355321 214.9282 136.27214 302.80383 474.04114 6 0.9733128 214.91139 137.80873 302.51157 475.2116 ,batch_01_vt/0186.jpg
10 0.9964019 87.97658 2.7664337 421.36237 442.83557 ,batch_01_vt/0198.jpg
10 0.99698883 241.92393 135.99161 368.67282 389.28177 10 0.9962196 171.04819 170.58955 279.5112 460.1643 ,batch_01_vt/0206.jpg
2 0.99973327 28.860046 114.72267 496.46198 443.49554 2 0.052539628 67.313324 215.47365 105.28963 241.28181 ,batch_01_vt/0213.jpg
1 0.15750432 452.31863 142.49564 511.88742 210.35605 1 0.069190584 204.55911 296.40283 264.50662 354.0517 3 0.8266709 204.89252 296.95694 264.01166 353.18857 6 0.1926964 204.75107 296.43146 264.5319 353.43793 8 0.99959415 121.6213 101.400925 334.97766 296.3028 8 0.39959726 204.02579 296.57736 264.50946 353.58066 ,batch_01_vt/0216.jpg
1 0.4371496 96.13945 413.9997 174.72667 510.65967 1 0.17710376 38.555687 437.75592 53.51834 454.55524 2 0.17016618 96.12872 413.22787 175.78146 510.70187 3 0.29010543 96.14302 459.00363 173.946 511.31577 6 0.9997458 155.15439 213.45656 269.05954 306.9534 8 0.15618782 96.06593 459.18448 173.65096 511.30112 ,batch_01_vt/0234.jpg
1 0.23533428 147.40987 208.30406 184.9439 220.30522 1 0.10208103 0.52660465 275.12308 31.180748 299.34256 2 0.9984737 80.22475 246.07727 219.81758 362.948 2 0.98406005 253.32074 229.80777 449.79187 447.18637 2 0.9474288 137.86852 227.29794 188.35426 289.63882 2 0.9460241 209.79025 245.95691 359.3046 357.81213 2 0.9442693 167.32336 296.4666 265.40598 383.42432 2 0.90386397 164.14 289.2265 328.2973 393.36865 2 0.6941592 198.1587 293.2348 225.43388 323.33685 2 0.6620686 264.03784 281.93704 315.92084 345.85403 2 0.5711926 159.61938 344.9791 316.92758 396.7103 2 0.37474847 147.50787 208.34076 184.94656 220.26389 2 0.2335375 277.4873 352.1525 368.34454 447.5582 2 0.21975784 306.56738 338.89175 338.6938 362.4877 2 0.15402648 161.71085 337.7172 265.21548 385.23795 2 0.12223516 208.49638 281.48615 304.99847 356.32562 2 0.11569515 164.96239 348.23654 216.02568 379.95956 2 0.09162156 167.68175 361.8768 287.16946 399.20425 2 0.08120861 260.07095 342.18115 319.69742 361.93884 2 0.0663485 250.40788 353.62634 313.8252 377.36664 2 0.060356453 252.18268 335.008 338.91315 369.21204 2 0.05693963 142.5394 207.6272 247.8334 253.56769 2 0.05336526 180.78273 289.8169 227.09209 332.2871 2 0.052721236 273.3085 292.10104 340.72403 359.48685 2 0.051900525 170.72366 296.8029 211.99619 340.10635 6 0.06757201 147.59802 208.31294 184.953 220.2925 8 0.9964843 342.1966 218.58583 458.67444 331.4054 8 0.9964179 53.891544 171.04399 161.95119 277.622 8 0.9949078 322.9151 87.65344 423.9187 206.20117 8 0.97777826 221.34644 152.27228 333.47662 261.29044 8 0.9325481 337.5601 180.75113 468.1871 265.09515 8 0.40841466 419.02112 122.51042 430.96387 148.94676 8 0.36836073 326.47324 180.16832 401.45236 250.49837 8 0.36826706 474.09598 240.85484 511.16037 277.69867 8 0.28846323 327.1427 88.18203 442.94342 131.3381 8 0.18532586 414.2647 90.38545 441.54077 130.41899 8 0.069497816 349.82205 103.447685 371.94864 129.57675 ,batch_01_vt/0249.jpg
1 0.08412846 191.4556 213.90741 288.20026 243.6525 1 0.05664881 92.33203 145.20987 248.04248 191.7544 2 0.33558246 0.6128235 35.429302 327.4273 93.76698 2 0.0900139 0.29631042 0.0 327.59625 80.26778 2 0.07616656 0.08711243 73.28163 304.05853 185.74507 6 0.92308235 0.8710785 221.94139 168.37584 374.0854 6 0.9177055 1.0834503 76.868675 299.91193 184.80234 6 0.6851699 191.9062 213.8224 288.06702 243.64201 6 0.24796417 92.53406 144.98018 248.72598 191.10606 6 0.09332481 147.06961 195.34454 287.53015 243.07413 6 0.072926156 0.0 119.40262 193.76997 189.04132 8 0.99824536 139.82576 192.14667 356.55145 329.64954 8 0.42965192 95.47712 143.52493 223.37982 192.50055 8 0.054267764 113.192795 145.6661 182.4215 170.22037 ,batch_01_vt/0251.jpg
1 0.30677843 401.3276 214.89209 461.81253 250.87079 1 0.15461408 350.79117 214.70859 460.4985 279.03268 1 0.059644293 402.4631 216.86406 509.98788 246.56792 2 0.99665964 194.64577 219.57587 319.49448 278.1103 ,batch_01_vt/0253.jpg
3 0.9871854 165.02785 148.68655 272.3935 267.79034 ,batch_01_vt/0281.jpg
2 0.054753073 361.8335 205.38873 476.98932 296.1969 6 0.6434009 0.0 284.19125 58.628304 435.47922 8 0.9998523 30.46518 23.638138 404.46082 358.90796 8 0.99971706 0.008857727 395.7304 179.96304 511.95074 8 0.9995851 91.837265 296.59366 427.58472 503.66385 ,batch_01_vt/0289.jpg
6 0.9575458 65.83914 311.91574 512.0 510.9158 8 0.9991912 94.390594 160.1195 381.66867 373.5813 ,batch_01_vt/0305.jpg
8 0.99976057 80.640564 109.02158 403.92865 353.3201 ,batch_01_vt/0310.jpg
0 0.07031081 199.65356 212.85487 246.21735 237.50432 1 0.698971 308.13303 141.69135 366.8351 175.84528 1 0.48922712 200.59908 213.15288 246.34273 237.05351 1 0.2909293 268.24207 205.86594 290.03632 224.4122 1 0.26999563 89.17475 247.41457 127.05625 277.16205 1 0.15349424 115.10713 230.64146 301.5526 256.90915 1 0.13375628 119.89301 148.13217 347.89835 307.39438 1 0.05094585 110.54826 241.37213 126.631165 256.69147 3 0.727358 89.233826 247.63316 127.433075 276.82645 3 0.17805827 310.32098 141.51486 367.35132 175.93607 3 0.07176496 117.26268 143.70114 351.30457 311.09805 6 0.99294794 20.052765 85.625496 328.3252 250.20337 6 0.14154208 119.68105 144.43771 353.88004 310.38702 7 0.9729528 116.521416 142.57147 355.49307 310.16992 8 0.13680531 200.14702 212.83643 246.27992 237.07614 ,batch_01_vt/0331.jpg
2 0.05867624 167.72212 262.716 281.60522 343.03546 3 0.99919623 48.82344 253.06361 226.55812 380.91223 3 0.9982613 165.72974 116.65918 442.41382 343.24854 6 0.99925166 287.95483 109.82117 453.09546 210.06528 ,batch_01_vt/0338.jpg
2 0.8748971 0.09131241 238.20622 100.380615 321.08954 2 0.8127747 0.0 97.727135 208.88135 268.599 4 0.050054267 198.87738 111.4533 266.15582 138.49669 8 0.99984527 9.515945 92.93315 478.3673 417.8504 8 0.9966877 405.59775 87.60794 511.92197 395.14267 8 0.9914226 0.098236084 0.21835327 228.31761 131.22351 8 0.9898947 181.21306 0.0 511.74506 131.9284 ,batch_01_vt/0341.jpg
1 0.37474045 200.786 31.98972 242.213 43.863422 1 0.11004397 199.31586 11.661016 241.46298 44.45614 1 0.08259152 200.0719 33.12011 242.24854 55.657547 2 0.9835963 300.52063 10.912033 512.0 300.7248 2 0.10253047 291.29663 0.056604385 510.95538 33.442093 2 0.07453777 306.33768 11.941811 512.0 127.315834 2 0.06472759 224.0786 31.185152 318.53973 71.10414 2 0.050725713 164.1081 38.30838 469.23798 298.3634 8 0.99844366 69.658035 47.78911 375.4897 360.79974 8 0.99323624 160.93074 43.515007 445.31116 293.44025 ,batch_01_vt/0346.jpg
4 0.11319316 66.07646 201.59302 346.4734 351.70892 8 0.9164882 65.72592 201.70729 346.43353 350.8623 ,batch_01_vt/0367.jpg
1 0.5807968 89.19458 211.82745 321.9827 325.26343 2 0.5847079 89.887566 211.14545 321.86627 324.52838 ,batch_01_vt/0369.jpg
6 0.9992353 119.04271 103.81299 374.02985 327.51303 ,batch_01_vt/0377.jpg
6 0.99153847 102.94336 102.590706 415.54004 334.6148 ,batch_01_vt/0389.jpg
1 0.064024135 238.53772 70.61414 376.24365 278.76517 2 0.99937755 65.15579 146.01807 400.13977 400.74573 ,batch_01_vt/0395.jpg
1 0.96958554 191.3284 0.23041916 270.56308 66.382904 1 0.8109812 28.253124 366.87378 77.96411 434.1488 1 0.44232583 29.25002 365.79895 127.706406 454.4948 1 0.26697877 384.38187 188.5104 420.51718 207.21426 1 0.11519849 388.31046 33.613625 416.41934 62.798683 1 0.080416895 351.30746 323.7229 401.59872 404.7411 1 0.076689154 261.39343 322.00452 344.6156 401.50983 2 0.15817276 260.96417 321.1083 345.35626 402.03555 3 0.9995301 116.60479 356.8193 323.0831 505.59763 6 0.9993892 199.65752 1.1577835 413.4455 143.23676 7 0.94757223 351.5519 322.94672 401.7524 404.20667 7 0.8272648 261.65485 321.2411 345.01404 401.79803 ,batch_01_vt/0459.jpg
1 0.9901902 253.08044 85.551125 286.6825 119.95577 1 0.051711947 38.95934 340.06253 59.41834 352.197 2 0.09149554 38.415825 340.052 59.781868 352.1233 8 0.99983084 117.53256 76.230194 397.1967 420.2316 ,batch_01_vt/0464.jpg
1 0.9966563 259.86166 178.38733 356.68765 261.07812 6 0.9996166 131.23917 163.44151 367.4428 342.59784 ,batch_01_vt/0479.jpg
1 0.99336135 58.62773 66.19473 445.24982 402.8618 ,batch_01_vt/0494.jpg
1 0.07027818 123.33102 0.025310516 169.92413 43.76372 2 0.16055511 0.0 0.0 184.33505 430.1728 3 0.99407756 116.421005 84.84685 388.273 433.40558 ,batch_01_vt/0512.jpg
1 0.83911204 289.2213 169.93323 360.49384 221.20218 1 0.14921156 146.93826 104.718765 293.12668 189.1515 1 0.13791998 69.23571 104.77516 292.4382 261.90662 1 0.11136817 306.01434 199.66527 359.2354 220.67262 1 0.07801415 6.3981476 37.267166 511.51056 422.55237 1 0.05316872 305.8814 201.66803 390.63257 237.8573 2 0.75345874 0.0 29.192505 512.0 512.0 2 0.34985527 288.29202 170.47917 382.76675 234.37962 2 0.21497189 342.13934 209.79022 381.61285 234.44025 2 0.15119179 305.71945 201.04793 381.78555 235.10838 4 0.6455084 1.5467224 30.698105 509.26288 512.0 4 0.08575928 46.670578 103.66593 286.768 273.74915 6 0.18452065 5.2135925 30.680038 510.26743 511.31165 6 0.094656944 47.882057 105.8728 288.4658 273.36478 7 0.06401626 1.1958923 24.896286 508.05618 511.4712 8 0.9929947 98.60008 134.10883 408.04633 354.0413 8 0.8478423 94.38945 134.48398 319.75763 289.8098 8 0.4717113 51.030853 116.86332 246.23965 272.5216 8 0.1123732 8.73558 32.106323 509.79962 368.70612 8 0.11002949 55.112152 130.6643 134.10469 270.25592 ,batch_01_vt/0519.jpg
1 0.11029934 364.72543 121.34572 428.0026 182.97023 2 0.99983835 59.916443 174.71536 452.68445 402.501 2 0.99983776 107.91408 64.890045 367.10864 304.9262 2 0.08698555 364.813 121.35313 427.82648 183.09071 8 0.1592792 364.54675 121.7714 428.07898 183.2017 ,batch_01_vt/0522.jpg
1 0.42887214 106.442764 145.77872 368.38904 341.49203 6 0.87136424 107.04495 145.63766 367.3547 342.25604 ,batch_01_vt/0541.jpg
1 0.90327954 176.14162 261.14932 453.30695 300.8555 1 0.7636865 160.70023 243.51566 448.21237 319.59647 1 0.15767135 163.71797 197.49112 457.02588 303.1895 1 0.1052654 98.58771 229.07831 173.87628 346.01257 2 0.8050177 488.53778 427.35724 512.0 497.9179 7 0.99540097 154.9582 225.59875 458.85834 382.16174 7 0.9888861 90.06015 322.98108 177.63007 373.43225 7 0.9868146 203.10452 326.4944 446.04642 504.39197 7 0.9707953 98.44394 226.74265 174.62161 347.40768 7 0.587505 163.27509 180.73091 463.89996 296.2436 8 0.99971193 76.45929 16.403 393.95465 255.26524 8 0.32136068 164.69077 182.34332 456.41183 258.23398 ,batch_01_vt/0584.jpg
3 0.300232 115.19294 124.28935 339.94363 439.52075 8 0.8730011 116.0231 123.70622 340.53583 438.1798 ,batch_01_vt/0585.jpg
8 0.99981123 37.065804 137.98727 235.91544 351.54138 8 0.9996861 210.6823 137.87723 409.08716 373.31714 8 0.99450076 243.45845 136.36847 397.2544 174.67648 8 0.9774296 87.91968 137.15047 144.8168 157.87328 8 0.1529186 144.26166 126.801025 235.08762 241.4031 8 0.14598942 311.777 142.69037 397.44077 175.06708 ,batch_01_vt/0599.jpg
1 0.93474245 380.71387 198.32474 438.63953 230.56735 1 0.13707817 279.67346 77.30119 308.71912 98.65228 1 0.076589234 210.11002 304.211 249.83475 315.6588 2 0.99939144 0.5503082 87.349365 510.91357 449.19458 2 0.7815864 134.4625 77.40504 463.6556 329.63043 2 0.26747385 210.24567 304.16806 250.28915 315.4608 2 0.0771938 379.52988 198.42656 438.3267 230.54338 5 0.9951047 308.55875 1.4235077 370.07065 103.705025 8 0.9990393 135.63266 116.87007 434.45206 293.4135 8 0.9771627 367.77063 37.14019 407.49823 87.21584 ,batch_01_vt/0621.jpg
1 0.98801905 106.60812 114.97864 241.65884 417.84833 8 0.9321937 100.055786 0.0 462.2179 512.0 8 0.051629677 105.774826 114.705505 241.1921 417.32318 ,batch_01_vt/0623.jpg
1 0.6502897 181.86246 301.83325 295.86145 352.49878 1 0.3251944 96.39788 305.39728 346.7581 510.06647 1 0.056614447 172.16016 480.7102 202.21771 507.72913 2 0.99800557 131.67545 49.259186 503.4351 342.72778 2 0.8679155 95.66112 298.83676 347.03766 509.6732 ,batch_01_vt/0632.jpg
2 0.9998267 52.580658 72.36032 411.4423 373.10068 2 0.9947259 297.6949 334.58154 445.41437 430.23822 2 0.37224448 176.58432 499.0215 220.719 512.0 ,batch_01_vt/0649.jpg
2 0.99934536 30.775925 52.291092 510.8288 405.9657 ,batch_01_vt/0659.jpg
3 0.9996897 69.268585 120.71959 436.67328 364.86157 ,batch_01_vt/0670.jpg
8 0.9962006 70.88602 187.11292 424.431 379.90594 ,batch_01_vt/0703.jpg
1 0.999728 230.22041 118.55524 263.9835 197.92099 3 0.33104047 146.20578 186.58134 349.0299 422.08264 4 0.14363793 145.36618 185.65114 350.51205 424.38043 6 0.9945117 134.84329 133.50168 361.13397 423.46933 6 0.9164172 134.73592 140.55573 361.47028 262.75537 ,batch_01_vt/0707.jpg
1 0.9643128 51.074646 135.02972 397.31744 368.62393 2 0.07419978 50.983215 134.73961 397.46274 368.28003 ,batch_01_vt/0708.jpg
